layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
10,11,131,128,8.586964348014927,2.125,9.714285714285715,1.9635715061911898,6.181818181818182,9.714285714285715,3.5324675324675336,7.589285714285715,9.714285714285715,93
11,0,132,128,3.494264018241739,2.0,9.714285714285715,1.4793409412277256,2.9565217391304346,3.4,0.4434782608695653,7.714285714285715,3.090909090909091,53
11,1,133,128,4.211405167655446,2.0,13.6,2.626957172366846,2.8333333333333335,4.25,1.4166666666666665,11.6,3.090909090909091,38
11,2,134,128,7.5951501623376645,6.181818181818182,9.714285714285715,1.6371075670933704,6.181818181818182,9.714285714285715,3.5324675324675336,3.5324675324675336,6.181818181818182,64
11,3,135,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
11,4,136,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
11,5,137,128,7.3436113365800875,6.181818181818182,22.666666666666668,3.1406793116934493,6.181818181818182,6.8,0.6181818181818182,16.484848484848484,6.181818181818182,95
11,6,138,128,4.503282956622589,2.0,9.714285714285715,2.2894674281756773,3.090909090909091,6.181818181818182,3.090909090909091,7.714285714285715,3.090909090909091,50
11,7,139,128,8.481709688245601,2.0,22.666666666666668,4.516747347904295,3.2012987012987013,13.6,10.398701298701297,20.666666666666668,13.6,40
11,8,140,128,6.733766233766236,6.181818181818182,9.714285714285715,1.282611367899859,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,108
11,9,141,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
11,10,142,128,7.64058485671937,2.0,9.714285714285715,2.7516210489936133,6.181818181818182,9.714285714285715,3.5324675324675336,7.714285714285715,9.714285714285715,77
11,11,143,128,5.505978585122609,2.9565217391304346,11.333333333333334,2.8976646310462777,3.090909090909091,9.714285714285715,6.6233766233766245,8.376811594202898,3.090909090909091,58
12,0,144,128,6.215625000000001,3.090909090909091,6.8,0.4459687105391572,6.181818181818182,6.181818181818182,0.0,3.709090909090909,6.181818181818182,109
12,1,145,128,4.100907190159194,2.9565217391304346,9.714285714285715,2.324746938559327,3.090909090909091,3.090909090909091,0.0,6.757763975155281,3.090909090909091,77
12,2,146,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
12,3,147,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
12,4,148,128,3.6497608882200208,2.0,22.666666666666668,2.146058273599666,2.9565217391304346,3.238095238095238,0.28157349896480355,20.666666666666668,2.9565217391304346,40
12,5,149,128,7.62732176290529,2.0,9.714285714285715,2.969701057322373,3.2012987012987013,9.714285714285715,6.512987012987014,7.714285714285715,9.714285714285715,84
12,6,150,128,6.479870129870131,6.181818181818182,13.6,1.323709063173046,6.181818181818182,6.181818181818182,0.0,7.418181818181818,6.181818181818182,115
12,7,151,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
12,8,152,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
12,9,153,128,8.693111640963206,2.0,13.6,2.879209099687302,6.181818181818182,9.714285714285715,3.5324675324675336,11.6,9.714285714285715,62
12,10,154,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
12,11,155,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
13,0,156,128,6.8494396978650025,2.0,22.666666666666668,5.563631708347595,3.090909090909091,9.714285714285715,6.6233766233766245,20.666666666666668,3.090909090909091,24
