layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
10,9,129,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
10,10,130,150,7.169021906265613,2.0606060606060606,22.666666666666668,4.123418534048483,3.090909090909091,9.714285714285715,6.6233766233766245,20.60606060606061,9.714285714285715,67
10,11,131,150,8.2957904197252,2.125,9.714285714285715,2.204996628580422,6.181818181818182,9.714285714285715,3.5324675324675336,7.589285714285715,9.714285714285715,100
11,0,132,150,3.8021838401610526,2.0,9.714285714285715,1.9145744049714244,2.9565217391304346,3.5789473684210527,0.6224256292906181,7.714285714285715,3.090909090909091,45
11,1,133,150,5.261537858966626,2.0,13.6,3.178536378478025,3.090909090909091,8.26388888888889,5.1729797979797985,11.6,9.714285714285715,32
11,2,134,150,7.046573593073593,2.125,9.714285714285715,1.4915346033563268,6.181818181818182,8.075,1.8931818181818176,7.589285714285715,6.181818181818182,98
11,3,135,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
11,4,136,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
11,5,137,150,7.514800486063641,3.090909090909091,22.666666666666668,3.1120082114352545,6.181818181818182,8.5,2.3181818181818183,19.575757575757578,6.181818181818182,90
11,6,138,150,5.711200199215989,2.0606060606060606,13.6,2.7798462642660158,3.090909090909091,6.8,3.709090909090909,11.539393939393939,6.181818181818182,36
11,7,139,150,9.772073150863474,2.0,13.6,4.410241793372124,5.666666666666667,13.6,7.933333333333333,11.6,13.6,78
11,8,140,150,7.429013209013207,3.238095238095238,17.0,1.8791370565833874,6.181818181818182,9.714285714285715,3.5324675324675336,13.761904761904763,6.181818181818182,96
11,9,141,150,6.14060606060606,3.090909090909091,6.181818181818182,0.35452007161145366,6.181818181818182,6.181818181818182,0.0,3.090909090909091,6.181818181818182,148
11,10,142,150,7.09365970502927,2.125,9.714285714285715,2.84985862822687,3.238095238095238,9.714285714285715,6.476190476190477,7.589285714285715,9.714285714285715,75
11,11,143,150,6.214813514665689,2.72,11.333333333333334,2.667074472358422,3.090909090909091,9.714285714285715,6.6233766233766245,8.613333333333333,6.181818181818182,40
12,0,144,150,6.214272727272727,2.125,6.8,0.521425461975817,6.181818181818182,6.181818181818182,0.0,4.675,6.181818181818182,127
12,1,145,150,5.896559486000905,2.0,9.714285714285715,3.2300197448878207,3.090909090909091,9.714285714285715,6.6233766233766245,7.714285714285715,9.714285714285715,59
12,2,146,150,6.154772727272727,2.125,6.181818181818182,0.330131845061889,6.181818181818182,6.181818181818182,0.0,4.056818181818182,6.181818181818182,149
12,3,147,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
12,4,148,150,5.145745812596503,2.125,22.666666666666668,4.038301286444334,3.090909090909091,6.6454545454545455,3.5545454545454547,20.541666666666668,3.090909090909091,32
12,5,149,150,7.868585137085135,2.125,9.714285714285715,2.5454168834792914,6.181818181818182,9.714285714285715,3.5324675324675336,7.589285714285715,9.714285714285715,93
12,6,150,150,6.334499278499279,2.0606060606060606,13.6,0.9708240975007995,6.181818181818182,6.181818181818182,0.0,11.539393939393939,6.181818181818182,132
12,7,151,150,6.185939393939393,6.181818181818182,6.8,0.050305804961811605,6.181818181818182,6.181818181818182,0.0,0.6181818181818182,6.181818181818182,149
12,8,152,150,6.154772727272727,2.125,6.181818181818182,0.330131845061889,6.181818181818182,6.181818181818182,0.0,4.056818181818182,6.181818181818182,149
12,9,153,150,8.083095238095238,2.0606060606060606,13.6,2.443587131401669,6.181818181818182,9.714285714285715,3.5324675324675336,11.539393939393939,9.714285714285715,75
12,10,154,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
12,11,155,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
