layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
4,4,52,128,6.196306818181819,6.181818181818182,6.8,0.09352374557603137,6.181818181818182,6.181818181818182,0.0,0.6181818181818182,6.181818181818182,125
4,5,53,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
4,6,54,128,9.285361083662714,2.9565217391304346,17.0,4.231937788976854,6.181818181818182,13.6,7.418181818181818,14.043478260869566,6.181818181818182,34
4,7,55,128,6.261160714285715,6.181818181818182,9.714285714285715,0.4512275543487693,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,121
4,8,56,128,6.69703004941045,2.0,22.666666666666668,4.341025069488637,3.090909090909091,9.714285714285715,6.6233766233766245,20.666666666666668,3.090909090909091,31
4,9,57,128,5.294973278056803,2.0,6.8,1.4075677069573351,3.238095238095238,6.181818181818182,2.9437229437229435,4.8,6.181818181818182,90
4,10,58,128,7.0252637987013,6.181818181818182,9.714285714285715,1.3423189368672592,6.181818181818182,6.8,0.6181818181818182,3.5324675324675336,6.181818181818182,72
4,11,59,128,7.15117694805195,3.090909090909091,9.714285714285715,1.6261953891476792,6.181818181818182,9.714285714285715,3.5324675324675336,6.6233766233766245,6.181818181818182,91
5,0,60,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
5,1,61,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
5,2,62,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
5,3,63,128,6.517343073593075,2.0,9.714285714285715,2.397517075595094,6.181818181818182,9.714285714285715,3.5324675324675336,7.714285714285715,6.181818181818182,59
5,4,64,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
5,5,65,128,15.28898978625541,4.25,22.666666666666668,6.6623679402894185,9.714285714285715,22.666666666666668,12.952380952380953,18.416666666666668,9.714285714285715,58
5,6,66,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
5,7,67,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
5,8,68,128,6.530969551282054,3.090909090909091,9.714285714285715,1.7108251798754464,6.181818181818182,6.181818181818182,0.0,6.6233766233766245,6.181818181818182,91
5,9,69,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
5,10,70,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
5,11,71,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
6,0,72,128,6.329809253246754,6.181818181818182,9.714285714285715,0.6102793502620528,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,117
6,1,73,128,6.590946961829948,2.125,9.714285714285715,3.1400382603812766,3.090909090909091,9.714285714285715,6.6233766233766245,7.589285714285715,9.714285714285715,60
6,2,74,128,7.72727272727273,6.181818181818182,9.714285714285715,1.7523807384973267,6.181818181818182,9.714285714285715,3.5324675324675336,3.5324675324675336,6.181818181818182,72
6,3,75,128,4.2217505106648066,2.125,9.714285714285715,1.9749489861307306,3.090909090909091,5.230769230769231,2.13986013986014,7.589285714285715,3.090909090909091,69
6,4,76,128,5.1496149980319395,2.0606060606060606,22.666666666666668,2.166471951287088,3.2012987012987013,6.181818181818182,2.9805194805194803,20.60606060606061,6.181818181818182,75
6,5,77,128,7.373681006493509,3.090909090909091,9.714285714285715,3.071522701309687,3.238095238095238,9.714285714285715,6.476190476190477,6.6233766233766245,9.714285714285715,80
6,6,78,128,5.715657784473177,2.125,9.714285714285715,2.990079678490996,3.090909090909091,9.714285714285715,6.6233766233766245,7.589285714285715,3.090909090909091,47
6,7,79,128,6.110524891774893,3.090909090909091,6.181818181818182,0.4603187833554913,6.181818181818182,6.181818181818182,0.0,3.090909090909091,6.181818181818182,125
6,8,80,128,9.114711503774007,3.090909090909091,9.714285714285715,1.7526070736935666,9.714285714285715,9.714285714285715,0.0,6.6233766233766245,9.714285714285715,114
6,9,81,128,7.221032873376625,6.181818181818182,9.714285714285715,1.6028204209604224,6.181818181818182,9.714285714285715,3.5324675324675336,3.5324675324675336,6.181818181818182,90
6,10,82,128,4.033584289583468,2.0606060606060606,9.714285714285715,1.6495698728143005,3.090909090909091,6.181818181818182,3.090909090909091,7.653679653679655,3.090909090909091,56
6,11,83,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
